id,tapahtumaAika,vuosi,kuukausi,x,y,kunta,kuntaNimi,maakunta,maakuntaNimi,tielaji,tielajis,tieNumero,tieYllapito,tieYllapitoNimi,riistalaji,riistalajiNimi
161,2017-09-15T22:58:56.386+03:00,2017,09,308309.046,7023658.678,233,Kauhava,14,Etelä-Pohjanmaa,4,Kantatie,63,1,Valtio,47507,Metsäkauris
162,2017-10-20T09:23:39.758+03:00,2017,10,308723.773,7023722.484,233,Kauhava,14,Etelä-Pohjanmaa,4,Kantatie,63,1,Valtio,47507,Metsäkauris
163,2017-05-09T07:50:00.000+03:00,2017,05,399007.047,7157153.977,678,Raahe,17,Pohjois-Pohjanmaa,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
164,2017-01-27T21:31:00.000+02:00,2017,01,331545.456,6778345.852,020,Akaa,06,Pirkanmaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
165,2017-05-18T17:00:00.000+03:00,2017,05,416626.122,7337833.285,845,Tervola,19,Lappi,5,Seututie,926,1,Valtio,47507,Metsäkauris
166,2017-07-07T12:30:00.000+03:00,2017,07,362074.248,6720341.113,433,Loppi,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
167,2017-10-28T17:20:00.000+03:00,2017,10,343515.29,6695536.16,444,Lohja,01,Uusimaa,5,Seututie,110,1,Valtio,47629,Valkohäntäpeura
168,2017-09-02T10:58:00.000+03:00,2017,09,452767.341,6902674.057,410,Laukaa,13,Keski-Suomi,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
169,2017-11-20T17:30:00.000+02:00,2017,11,343164.37,6695869.73,444,Lohja,01,Uusimaa,5,Seututie,110,1,Valtio,47629,Valkohäntäpeura
170,2017-11-20T18:00:00.000+02:00,2017,11,343031.781,6695930.779,444,Lohja,01,Uusimaa,5,Seututie,110,1,Valtio,47629,Valkohäntäpeura
171,2017-07-23T23:31:38.931+03:00,2017,07,504072.18,6943334.345,778,Suonenjoki,11,Pohjois-Savo,3,Valtatie,9,1,Valtio,47507,Metsäkauris
172,2017-08-04T17:45:00.000+03:00,2017,08,215017.177,6872523.852,484,Merikarvia,04,Satakunta,5,Seututie,270,1,Valtio,47629,Valkohäntäpeura
173,2017-08-25T18:10:00.000+03:00,2017,08,224574.166,6724832.783,481,Masku,02,Varsinais-Suomi,6,Muu maantie,12256,1,Valtio,47629,Valkohäntäpeura
174,2017-11-02T21:50:00.000+02:00,2017,11,343142.515,6695880.202,444,Lohja,01,Uusimaa,5,Seututie,110,1,Valtio,47503,Hirvi
175,2017-09-08T06:00:00.000+03:00,2017,09,332022.44,6661034.382,149,Inkoo,01,Uusimaa,4,Kantatie,51,1,Valtio,47507,Metsäkauris
176,2017-09-24T21:00:00.000+03:00,2017,09,287769.098,6912690.911,301,Kurikka,14,Etelä-Pohjanmaa,3,Valtatie,3,1,Valtio,47503,Hirvi
177,2017-10-02T20:00:00.000+03:00,2017,10,377540.832,6708897.197,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1311,1,Valtio,47629,Valkohäntäpeura
178,2017-11-03T09:30:00.000+02:00,2017,11,244475.393,6689834.167,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,12037,1,Valtio,47507,Metsäkauris
179,2017-09-28T06:15:00.000+03:00,2017,09,327031.016,6671037.836,710,Raasepori,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
180,2017-11-04T16:49:00.000+02:00,2017,11,212782.958,6681885.919,445,Parainen,02,Varsinais-Suomi,5,Seututie,180,1,Valtio,47507,Metsäkauris
181,2017-10-21T13:30:00.000+03:00,2017,10,472450.561,6955590.761,275,Konnevesi,13,Keski-Suomi,5,Seututie,659,1,Valtio,47507,Metsäkauris
182,2017-11-08T08:30:00.000+02:00,2017,11,267486.898,6836453.216,609,Pori,04,Satakunta,5,Seututie,259,1,Valtio,47507,Metsäkauris
183,2017-10-23T19:09:00.000+03:00,2017,10,502321.013,6714584.378,075,Hamina,08,Kymenlaakso,1,Moottoritie,7,1,Valtio,47507,Metsäkauris
184,2017-10-24T20:00:00.000+03:00,2017,10,262778.09,6734965.533,636,Pöytyä,02,Varsinais-Suomi,3,Valtatie,9,1,Valtio,47503,Hirvi
185,2017-03-04T02:00:00.000+02:00,2017,03,643688.573,6980137.129,276,Kontiolahti,12,Pohjois-Karjala,3,Valtatie,6,1,Valtio,47503,Hirvi
186,2017-11-08T10:48:44.235+02:00,2017,11,311597.982,6802771.524,922,Vesilahti,06,Pirkanmaa,6,Muu maantie,2992,1,Valtio,47629,Valkohäntäpeura
187,2017-05-21T02:30:00.000+03:00,2017,05,379724.658,6685388.676,092,Vantaa,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
188,2017-11-01T06:42:00.000+02:00,2017,11,203207.08,6792267.388,684,Rauma,04,Satakunta,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
189,2017-12-11T01:15:00.000+02:00,2017,12,363042.867,7398391.135,854,Pello,19,Lappi,3,Valtatie,21,1,Valtio,47507,Metsäkauris
190,2017-10-30T00:00:00.000+02:00,2017,10,239649.654,6720015.67,704,Rusko,02,Varsinais-Suomi,6,Muu maantie,12262,1,Valtio,47629,Valkohäntäpeura
191,2017-12-30T20:00:00.000+02:00,2017,12,373721.259,6743750.999,165,Janakkala,05,Kanta-Häme,1,Moottoritie,3,1,Valtio,47629,Valkohäntäpeura
192,2017-11-19T20:46:00.000+02:00,2017,11,301004.705,6789750.697,887,Urjala,06,Pirkanmaa,6,Muu maantie,2986,1,Valtio,47629,Valkohäntäpeura
193,2017-11-02T07:30:00.000+02:00,2017,11,348323.151,6817153.686,211,Kangasala,06,Pirkanmaa,5,Seututie,325,1,Valtio,47507,Metsäkauris
194,2017-11-19T22:16:19.081+02:00,2017,11,383980.298,6708754.455,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1321,1,Valtio,47629,Valkohäntäpeura
195,2017-11-01T22:00:00.000+02:00,2017,11,320562.36,6739938.737,834,Tammela,05,Kanta-Häme,3,Valtatie,2,1,Valtio,47629,Valkohäntäpeura
196,2017-11-03T09:00:00.000+02:00,2017,11,320508.393,6740008.778,834,Tammela,05,Kanta-Häme,3,Valtatie,2,1,Valtio,47507,Metsäkauris
197,2017-11-07T04:13:00.000+02:00,2017,11,262670.579,6801711.565,271,Kokemäki,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
198,2017-11-05T06:00:00.000+02:00,2017,11,330227.215,6792584.925,908,Valkeakoski,06,Pirkanmaa,1,Moottoritie,3,1,Valtio,47629,Valkohäntäpeura
199,2017-11-09T17:50:00.000+02:00,2017,11,337910.072,6700336.419,444,Lohja,01,Uusimaa,5,Seututie,280,1,Valtio,47629,Valkohäntäpeura
200,2017-11-13T08:00:00.000+02:00,2017,11,484825.334,6744639.376,286,Kouvola,08,Kymenlaakso,5,Seututie,367,1,Valtio,47507,Metsäkauris
201,2017-11-13T21:39:00.000+02:00,2017,11,219635.374,6881563.627,484,Merikarvia,04,Satakunta,5,Seututie,661,1,Valtio,47629,Valkohäntäpeura
202,2017-11-16T08:30:00.000+02:00,2017,11,229499.314,6715620.552,680,Raisio,02,Varsinais-Suomi,6,Muu maantie,12150,1,Valtio,47629,Valkohäntäpeura
203,2017-11-22T09:08:56.637+02:00,2017,11,409770.525,6726325.977,505,Mäntsälä,01,Uusimaa,5,Seututie,140,1,Valtio,47629,Valkohäntäpeura
204,2017-11-11T12:00:00.000+02:00,2017,11,541578.157,6923402.475,420,Leppävirta,11,Pohjois-Savo,3,Valtatie,5,1,Valtio,47503,Hirvi
205,2017-11-21T17:00:00.000+02:00,2017,11,258184.786,6707618.22,577,Paimio,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
206,2017-11-23T18:00:00.000+02:00,2017,11,362565.486,6733270.138,433,Loppi,05,Kanta-Häme,5,Seututie,132,1,Valtio,47507,Metsäkauris
207,2017-11-24T18:28:08.902+02:00,2017,11,404697.625,6722619.274,505,Mäntsälä,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
208,2017-12-03T19:00:00.000+02:00,2017,12,235490.863,6699719.331,853,Turku,02,Varsinais-Suomi,6,Muu maantie,12155,1,Valtio,47507,Metsäkauris
209,2017-11-24T13:01:48.899+02:00,2017,11,362891.381,6696930.637,927,Vihti,01,Uusimaa,5,Seututie,120,1,Valtio,47629,Valkohäntäpeura
210,2017-12-06T04:00:00.000+02:00,2017,12,239276.407,6705010.459,853,Turku,02,Varsinais-Suomi,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
211,2017-11-25T17:10:00.000+02:00,2017,11,379353.3,6774233.241,109,Hämeenlinna,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47503,Hirvi
212,2017-12-08T22:00:00.000+02:00,2017,12,300760.703,6697839.467,734,Salo,02,Varsinais-Suomi,5,Seututie,110,1,Valtio,47629,Valkohäntäpeura
213,2017-11-21T19:34:00.000+02:00,2017,11,340650.525,6785032.429,908,Valkeakoski,06,Pirkanmaa,5,Seututie,130,1,Valtio,47629,Valkohäntäpeura
214,2017-12-10T18:40:00.000+02:00,2017,12,375889.379,6704916.578,543,Nurmijärvi,01,Uusimaa,6,Muu maantie,1321,1,Valtio,47503,Hirvi
215,2017-05-01T22:40:00.000+03:00,2017,05,444034.701,6754895.25,560,Orimattila,07,Päijät-Häme,2,Moottoriliikennetie,12,1,Valtio,47503,Hirvi
216,2017-12-08T09:18:00.000+02:00,2017,12,312052.24,6781246.984,887,Urjala,06,Pirkanmaa,6,Muu maantie,13716,1,Valtio,47629,Valkohäntäpeura
217,2017-12-10T18:00:00.000+02:00,2017,12,288416.948,6698520.861,734,Salo,02,Varsinais-Suomi,4,Kantatie,52,1,Valtio,47507,Metsäkauris
218,2017-12-08T16:50:00.000+02:00,2017,12,292912.214,6678324.997,734,Salo,02,Varsinais-Suomi,6,Muu maantie,1840,1,Valtio,47629,Valkohäntäpeura
219,2017-11-28T08:00:00.000+02:00,2017,11,204731.024,6720024.014,833,Taivassalo,02,Varsinais-Suomi,6,Muu maantie,1961,1,Valtio,47629,Valkohäntäpeura
220,2017-11-28T16:50:00.000+02:00,2017,11,582114.075,7103987.091,765,Sotkamo,18,Kainuu,6,Muu maantie,9005,1,Valtio,200556,Metsäpeura
221,2017-12-06T18:10:00.000+02:00,2017,12,292005.61,6926904.565,301,Kurikka,14,Etelä-Pohjanmaa,6,Muu maantie,6921,1,Valtio,47507,Metsäkauris
222,2017-12-08T21:51:20.640+02:00,2017,12,299949.391,6655740.734,710,Raasepori,01,Uusimaa,4,Kantatie,52,1,Valtio,47629,Valkohäntäpeura
223,2017-05-02T09:00:00.000+03:00,2017,05,444024.266,6754898.861,560,Orimattila,07,Päijät-Häme,2,Moottoriliikennetie,12,1,Valtio,47503,Hirvi
224,2017-12-08T19:25:00.000+02:00,2017,12,370072.634,6804025.615,635,Pälkäne,06,Pirkanmaa,5,Seututie,322,1,Valtio,47503,Hirvi
225,2017-05-02T16:00:00.000+03:00,2017,05,444094.086,6754874.687,560,Orimattila,07,Päijät-Häme,2,Moottoriliikennetie,12,1,Valtio,47503,Hirvi
226,2017-11-27T17:00:00.000+02:00,2017,11,285745.096,6992454.947,743,Seinäjoki,14,Etelä-Pohjanmaa,3,Valtatie,16,1,Valtio,47629,Valkohäntäpeura
227,2017-12-04T07:45:00.000+02:00,2017,12,287086.744,6728518.916,284,Koski Tl,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
228,2017-04-10T21:30:00.000+03:00,2017,04,449436.091,6747026.817,560,Orimattila,07,Päijät-Häme,6,Muu maantie,14513,1,Valtio,47503,Hirvi
229,2017-12-04T17:10:00.000+02:00,2017,12,265971.423,6702980.704,577,Paimio,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
230,2017-12-04T21:00:00.000+02:00,2017,12,264236.852,7024025.606,946,Vöyri,15,Pohjanmaa,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
231,2017-12-06T23:35:43.191+02:00,2017,12,396348.45,6729803.104,505,Mäntsälä,01,Uusimaa,6,Muu maantie,1430,1,Valtio,47507,Metsäkauris
232,2017-12-07T17:42:00.000+02:00,2017,12,299090.654,6812637.473,536,Nokia,06,Pirkanmaa,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
233,2017-12-23T19:56:16.165+02:00,2017,12,312523.078,6800516.572,922,Vesilahti,06,Pirkanmaa,6,Muu maantie,13751,1,Valtio,47629,Valkohäntäpeura
234,2017-12-10T11:50:00.000+02:00,2017,12,259319.968,6709712.187,577,Paimio,02,Varsinais-Suomi,6,Muu maantie,2340,1,Valtio,47629,Valkohäntäpeura
235,2017-12-24T11:30:00.000+02:00,2017,12,233759.936,6703066.253,853,Turku,02,Varsinais-Suomi,6,Muu maantie,12151,1,Valtio,47507,Metsäkauris
236,2017-11-27T19:21:15.555+02:00,2017,11,348553.118,6665269.09,755,Siuntio,01,Uusimaa,4,Kantatie,51,1,Valtio,47629,Valkohäntäpeura
237,2017-12-07T07:30:00.000+02:00,2017,12,281959.352,6739882.143,430,Loimaa,02,Varsinais-Suomi,6,Muu maantie,2260,1,Valtio,47629,Valkohäntäpeura
238,2017-12-12T06:45:00.000+02:00,2017,12,238812.439,6693996.395,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,70180,99,Ei tietoa,47629,Valkohäntäpeura
239,2017-12-25T18:20:00.000+02:00,2017,12,191281.161,6755950.594,895,Uusikaupunki,02,Varsinais-Suomi,6,Muu maantie,12473,1,Valtio,47507,Metsäkauris
240,2017-09-22T20:38:00.000+03:00,2017,09,444041.296,6754892.966,560,Orimattila,07,Päijät-Häme,2,Moottoriliikennetie,12,1,Valtio,47503,Hirvi
241,2017-12-13T08:44:00.000+02:00,2017,12,205995.737,6793201.663,684,Rauma,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
242,2017-12-14T17:45:00.000+02:00,2017,12,311950.28,6702292.81,734,Salo,02,Varsinais-Suomi,6,Muu maantie,2410,1,Valtio,47503,Hirvi
243,2017-12-13T21:00:00.000+02:00,2017,12,527693.491,6829286.016,491,Mikkeli,10,Etelä-Savo,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
244,2017-12-13T17:30:00.000+02:00,2017,12,567675.665,7162637.103,697,Ristijärvi,18,Kainuu,7,Puuttuu,,1,Valtio,47503,Hirvi
245,2017-12-26T18:10:00.000+02:00,2017,12,204203.339,6739434.975,918,Vehmaa,02,Varsinais-Suomi,5,Seututie,194,1,Valtio,47629,Valkohäntäpeura
246,2017-12-26T17:56:00.000+02:00,2017,12,297288.19,6785285.121,619,Punkalaidun,06,Pirkanmaa,6,Muu maantie,12759,1,Valtio,47629,Valkohäntäpeura
247,2017-12-22T09:50:02.096+02:00,2017,12,322607.86,6856431.717,980,Ylöjärvi,06,Pirkanmaa,4,Kantatie,65,1,Valtio,47507,Metsäkauris
248,2017-12-15T23:00:00.000+02:00,2017,12,261719.978,6745786.619,636,Pöytyä,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
249,2017-11-28T09:27:00.000+02:00,2017,11,376450.129,6808932.79,635,Pälkäne,06,Pirkanmaa,5,Seututie,322,1,Valtio,47629,Valkohäntäpeura
250,2017-12-18T01:30:00.000+02:00,2017,12,223883.961,6803518.995,051,Eurajoki,04,Satakunta,6,Muu maantie,2170,1,Valtio,47503,Hirvi
251,2017-12-14T07:00:00.000+02:00,2017,12,316635.872,6775492.63,887,Urjala,06,Pirkanmaa,5,Seututie,284,1,Valtio,47629,Valkohäntäpeura
252,2017-12-17T19:00:00.000+02:00,2017,12,504815.045,6971733.999,297,Kuopio,11,Pohjois-Savo,5,Seututie,551,1,Valtio,47503,Hirvi
253,2017-12-14T18:20:00.000+02:00,2017,12,368909.579,6864155.168,177,Juupajoki,06,Pirkanmaa,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
254,2017-12-16T21:15:00.000+02:00,2017,12,532208.563,7421918.131,320,Kemijärvi,19,Lappi,6,Muu maantie,9643,1,Valtio,47503,Hirvi
255,2017-12-16T11:30:00.000+02:00,2017,12,358723.546,6768976.005,082,Hattula,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
256,2017-12-23T17:05:00.000+02:00,2017,12,437978.887,6981196.161,931,Viitasaari,13,Keski-Suomi,6,Muu maantie,16899,1,Valtio,47503,Hirvi
257,2017-12-19T05:20:00.000+02:00,2017,12,336508.954,6817377.772,211,Kangasala,06,Pirkanmaa,6,Muu maantie,13997,1,Valtio,47629,Valkohäntäpeura
258,2017-12-25T21:09:23.112+02:00,2017,12,193880.777,6756724.633,895,Uusikaupunki,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
259,2017-12-20T10:25:00.000+02:00,2017,12,245069.439,6824386.016,886,Ulvila,04,Satakunta,3,Valtatie,11,1,Valtio,47503,Hirvi
260,2017-12-19T17:45:00.000+02:00,2017,12,382896.813,6704863.417,543,Nurmijärvi,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
261,2017-12-20T02:00:00.000+02:00,2017,12,590232.087,7376246.488,732,Salla,19,Lappi,5,Seututie,950,1,Valtio,47503,Hirvi
262,2017-12-18T20:00:00.000+02:00,2017,12,456080.227,7117152.775,791,Siikalatva,17,Pohjois-Pohjanmaa,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
263,2017-12-22T17:05:19.199+02:00,2017,12,297119.468,6739896.183,981,Ypäjä,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
264,2017-12-22T17:00:00.000+02:00,2017,12,562768.59,7157322.974,697,Ristijärvi,18,Kainuu,3,Valtatie,5,1,Valtio,47503,Hirvi
265,2017-12-27T10:00:00.000+02:00,2017,12,374512.525,6770518.542,109,Hämeenlinna,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47629,Valkohäntäpeura
266,2017-12-27T18:08:46.863+02:00,2017,12,495580.577,6734137.73,286,Kouvola,08,Kymenlaakso,5,Seututie,371,1,Valtio,47507,Metsäkauris
267,2017-12-27T16:50:00.000+02:00,2017,12,514018.892,6897348.256,593,Pieksämäki,10,Etelä-Savo,4,Kantatie,72,1,Valtio,47503,Hirvi
268,2017-12-26T13:30:00.000+02:00,2017,12,537566.22,7262636.456,832,Taivalkoski,17,Pohjois-Pohjanmaa,3,Valtatie,20,1,Valtio,47503,Hirvi
269,2017-12-24T09:30:00.000+02:00,2017,12,576705.53,7269653.244,832,Taivalkoski,17,Pohjois-Pohjanmaa,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
270,2017-12-27T09:30:00.000+02:00,2017,12,396328.457,6775143.449,109,Hämeenlinna,05,Kanta-Häme,6,Muu maantie,14061,1,Valtio,47507,Metsäkauris
271,2017-12-28T19:00:00.000+02:00,2017,12,271757.636,6810869.239,790,Sastamala,06,Pirkanmaa,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
272,2017-12-28T17:31:00.000+02:00,2017,12,583606.336,6808930.263,700,Ruokolahti,09,Etelä-Karjala,4,Kantatie,62,1,Valtio,47503,Hirvi
273,2017-11-06T08:58:00.000+02:00,2017,11,454045.007,6798554.466,111,Heinola,07,Päijät-Häme,3,Valtatie,5,1,Valtio,47507,Metsäkauris
274,2017-12-25T23:56:00.000+02:00,2017,12,631210.712,7041120.723,422,Lieksa,12,Pohjois-Karjala,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
275,2017-12-28T17:30:00.000+02:00,2017,12,283590.661,6953860.204,145,Ilmajoki,14,Etelä-Pohjanmaa,3,Valtatie,19,1,Valtio,47503,Hirvi
276,2017-12-23T21:35:00.000+02:00,2017,12,437111.296,6934058.038,992,Äänekoski,13,Keski-Suomi,4,Kantatie,69,1,Valtio,47503,Hirvi
277,2017-12-14T19:00:00.000+02:00,2017,12,391647.809,6771026.349,109,Hämeenlinna,05,Kanta-Häme,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
278,2017-12-27T09:15:00.000+02:00,2017,12,203806.788,6726478.377,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47507,Metsäkauris
279,2017-12-23T08:20:00.000+02:00,2017,12,206587.4,6728094.329,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
280,2017-12-27T07:30:00.000+02:00,2017,12,430166.656,6811923.356,781,Sysmä,07,Päijät-Häme,5,Seututie,314,1,Valtio,47629,Valkohäntäpeura
281,2017-12-30T13:11:21.370+02:00,2017,12,441563.916,7107596.363,317,Kärsämäki,17,Pohjois-Pohjanmaa,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
282,2017-12-30T17:10:00.000+02:00,2017,12,368060.828,6752689.985,165,Janakkala,05,Kanta-Häme,5,Seututie,130,1,Valtio,47629,Valkohäntäpeura
283,2017-04-05T20:00:00.000+03:00,2017,04,329044.874,6692952.723,444,Lohja,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
284,2017-12-04T08:30:00.000+02:00,2017,12,324880.401,6689812.259,444,Lohja,01,Uusimaa,5,Seututie,104,1,Valtio,47629,Valkohäntäpeura
285,2017-12-05T10:13:32.108+02:00,2017,12,324565.239,6688767.167,444,Lohja,01,Uusimaa,9,Yksityinen tie,,99,Ei tietoa,47503,Hirvi
286,2017-12-30T22:37:00.000+02:00,2017,12,249817.584,7013977.379,499,Mustasaari,15,Pohjanmaa,3,Valtatie,8,1,Valtio,47503,Hirvi
287,2017-12-26T17:33:00.000+02:00,2017,12,378105.144,7049845.914,421,Lestijärvi,16,Keski-Pohjanmaa,5,Seututie,775,1,Valtio,200556,Metsäpeura
288,2017-12-21T14:00:00.000+02:00,2017,12,232320.106,6758686.693,400,Laitila,02,Varsinais-Suomi,6,Muu maantie,2021,1,Valtio,47629,Valkohäntäpeura
289,2017-12-30T20:30:00.000+02:00,2017,12,331930.11,6669143.749,149,Inkoo,01,Uusimaa,5,Seututie,112,1,Valtio,47629,Valkohäntäpeura
290,2017-12-30T17:00:00.000+02:00,2017,12,203031.969,6957451.623,545,Närpiö,15,Pohjanmaa,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
291,2017-11-19T18:10:00.000+02:00,2017,11,658442.049,7009472.795,422,Lieksa,12,Pohjois-Karjala,4,Kantatie,73,1,Valtio,47503,Hirvi
292,2017-01-08T12:00:00.000+02:00,2017,01,433402.386,7100373.523,317,Kärsämäki,17,Pohjois-Pohjanmaa,6,Muu maantie,18413,1,Valtio,47503,Hirvi
293,2017-12-12T16:30:00.000+02:00,2017,12,252662.929,6766443.114,783,Säkylä,04,Satakunta,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
294,2017-11-20T19:00:00.000+02:00,2017,11,503867.79,6976615.056,297,Kuopio,11,Pohjois-Savo,6,Muu maantie,5513,1,Valtio,47507,Metsäkauris
295,2017-01-05T18:26:00.000+02:00,2017,01,313266.507,6782625.38,887,Urjala,06,Pirkanmaa,6,Muu maantie,13716,1,Valtio,47629,Valkohäntäpeura
296,2017-01-03T16:27:00.000+02:00,2017,01,322494.969,6773451.275,887,Urjala,06,Pirkanmaa,6,Muu maantie,2847,1,Valtio,47629,Valkohäntäpeura
297,2017-07-13T22:45:00.000+03:00,2017,07,581674.043,6778026.558,405,Lappeenranta,09,Etelä-Karjala,6,Muu maantie,14852,1,Valtio,47507,Metsäkauris
298,2017-05-08T06:24:00.000+03:00,2017,05,203845.053,6896196.721,287,Kristiinankaupunki,15,Pohjanmaa,6,Muu maantie,6600,1,Valtio,47629,Valkohäntäpeura
299,2017-08-03T23:20:00.000+03:00,2017,08,282943.214,6924261.87,301,Kurikka,14,Etelä-Pohjanmaa,3,Valtatie,3,1,Valtio,47507,Metsäkauris
300,2017-02-23T18:47:37.180+02:00,2017,02,391055.791,6707990.842,858,Tuusula,01,Uusimaa,9,Yksityinen tie,,99,Ei tietoa,47507,Metsäkauris
301,2017-03-15T16:00:00.000+02:00,2017,03,310424.011,6710796.536,734,Salo,02,Varsinais-Suomi,6,Muu maantie,2410,1,Valtio,47507,Metsäkauris
302,2017-01-24T17:54:00.000+02:00,2017,01,316327.785,6775530.085,887,Urjala,06,Pirkanmaa,5,Seututie,284,1,Valtio,47507,Metsäkauris
303,2017-05-29T22:45:00.000+03:00,2017,05,415038.512,6714619.312,505,Mäntsälä,01,Uusimaa,4,Kantatie,55,1,Valtio,47629,Valkohäntäpeura
304,2017-01-07T22:48:00.000+02:00,2017,01,223888.073,6682707.606,445,Parainen,02,Varsinais-Suomi,5,Seututie,180,1,Valtio,47629,Valkohäntäpeura
305,2017-01-03T08:35:00.000+02:00,2017,01,216949.174,6797313.934,051,Eurajoki,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
306,2017-01-10T12:35:00.000+02:00,2017,01,219968.606,6681343.421,445,Parainen,02,Varsinais-Suomi,5,Seututie,180,1,Valtio,47629,Valkohäntäpeura
307,2017-01-11T18:08:00.000+02:00,2017,01,309490.886,6769165.447,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
308,2017-01-02T17:38:00.000+02:00,2017,01,203325.363,6801746.191,051,Eurajoki,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47503,Hirvi
309,2017-01-11T16:57:00.000+02:00,2017,01,305822.329,6777786.318,887,Urjala,06,Pirkanmaa,5,Seututie,230,1,Valtio,47629,Valkohäntäpeura
310,2017-01-10T12:57:00.000+02:00,2017,01,318824.108,6778380.164,887,Urjala,06,Pirkanmaa,6,Muu maantie,13707,1,Valtio,47629,Valkohäntäpeura
311,2017-01-08T19:11:00.000+02:00,2017,01,318201.764,6779630.1,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
312,2017-01-08T17:57:00.000+02:00,2017,01,314561.434,6777960.348,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
313,2017-01-08T17:44:00.000+02:00,2017,01,316279.163,6778916.656,887,Urjala,06,Pirkanmaa,3,Valtatie,9,1,Valtio,47629,Valkohäntäpeura
314,2017-01-08T07:27:00.000+02:00,2017,01,321616.29,6773391.894,887,Urjala,06,Pirkanmaa,6,Muu maantie,2847,1,Valtio,47629,Valkohäntäpeura
315,2017-01-20T16:58:00.000+02:00,2017,01,347221.358,6675517.479,755,Siuntio,01,Uusimaa,6,Muu maantie,1130,1,Valtio,47629,Valkohäntäpeura
316,2017-01-09T18:52:34.359+02:00,2017,01,341866.121,6887274.318,702,Ruovesi,06,Pirkanmaa,4,Kantatie,66,1,Valtio,47629,Valkohäntäpeura
317,2017-01-16T18:00:00.000+02:00,2017,01,234662.464,6797866.839,050,Eura,04,Satakunta,4,Kantatie,43,1,Valtio,47507,Metsäkauris
318,2017-01-12T18:20:00.000+02:00,2017,01,222914.556,6729258.158,481,Masku,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
319,2017-03-22T22:45:00.000+02:00,2017,03,277802.842,6805139.169,790,Sastamala,06,Pirkanmaa,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
320,2017-01-22T06:00:00.000+02:00,2017,01,339190.455,6784827.046,908,Valkeakoski,06,Pirkanmaa,5,Seututie,303,1,Valtio,47507,Metsäkauris
