"Municipal key figures 1987-2023"

"Haapavesi";"Swedish-speaking, %";0.0
"Haapavesi";"Foreign citizens, %";3.3
"Haapavesi";"Degree of urbanisation, %";.
"Haapavesi";"Excess of births, persons";-47
"Haapavesi";"Intermunicipal migration gain/loss, persons";-122
"Haapavesi";"Families";1652
"Haapavesi";"Household-dwelling units";2891
"Haapavesi";"Household-dwelling units living in terraced houses and detached houses, %";91.5
"Haapavesi";"Household-dwelling units living in rental dwellings, %";.
"Haapavesi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Haapavesi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Haapavesi";"Economic dependency ratio";.
"Haapavesi";"Workplace self-sufficiency";.
"Haapavesi";"Employed labour force resident in the area";.
"Haapavesi";"Employment rate of persons aged 20 to 64, %";.
"Haapavesi";"Employees working in their municipality of residence, share of employed persons, %";.
"Haapavesi";"Share of unemployed persons in the labour force, %";.
"Haapavesi";"Share of pensioners in the population, %";.
"Haapavesi";"Jobs in the area";.
"Haapavesi";"Share of jobs in primary production, %";.
"Haapavesi";"Share of jobs in secondary production, %";.
"Haapavesi";"Share of jobs in services, %";.
"Hailuoto";"Population";948
"Hailuoto";"Population change from the previous year, %";-1.3
"Hailuoto";"Persons aged under 15, %";11.8
"Hailuoto";"Persons aged 15 to 64, %";47.8
"Hailuoto";"Persons aged 64 or over, %";40.4
"Hailuoto";"Swedish-speaking, %";.
"Hailuoto";"Foreign citizens, %";1.2
"Hailuoto";"Degree of urbanisation, %";.
"Hailuoto";"Excess of births, persons";-8
"Hailuoto";"Intermunicipal migration gain/loss, persons";-5
"Hailuoto";"Families";259
"Hailuoto";"Household-dwelling units";486
"Hailuoto";"Household-dwelling units living in terraced houses and detached houses, %";97.1
"Hailuoto";"Household-dwelling units living in rental dwellings, %";.
"Hailuoto";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hailuoto";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hailuoto";"Economic dependency ratio";.
"Hailuoto";"Workplace self-sufficiency";.
"Hailuoto";"Employed labour force resident in the area";.
"Hailuoto";"Employment rate of persons aged 20 to 64, %";.
"Hailuoto";"Employees working in their municipality of residence, share of employed persons, %";.
"Hailuoto";"Share of unemployed persons in the labour force, %";.
"Hailuoto";"Share of pensioners in the population, %";.
"Hailuoto";"Jobs in the area";.
"Hailuoto";"Share of jobs in primary production, %";.
"Hailuoto";"Share of jobs in secondary production, %";.
"Hailuoto";"Share of jobs in services, %";.
"Halsua";"Population";1013
"Halsua";"Population change from the previous year, %";-3.7
"Halsua";"Persons aged under 15, %";13.7
"Halsua";"Persons aged 15 to 64, %";49.3
"Halsua";"Persons aged 64 or over, %";37.0
"Halsua";"Swedish-speaking, %";0.5
"Halsua";"Foreign citizens, %";4.7
"Halsua";"Degree of urbanisation, %";.
"Halsua";"Excess of births, persons";-18
"Halsua";"Intermunicipal migration gain/loss, persons";-30
"Halsua";"Families";287
"Halsua";"Household-dwelling units";478
"Halsua";"Household-dwelling units living in terraced houses and detached houses, %";98.1
"Halsua";"Household-dwelling units living in rental dwellings, %";.
"Halsua";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Halsua";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Halsua";"Economic dependency ratio";.
"Halsua";"Workplace self-sufficiency";.
"Halsua";"Employed labour force resident in the area";.
"Halsua";"Employment rate of persons aged 20 to 64, %";.
"Halsua";"Employees working in their municipality of residence, share of employed persons, %";.
"Halsua";"Share of unemployed persons in the labour force, %";.
"Halsua";"Share of pensioners in the population, %";.
"Halsua";"Jobs in the area";.
"Halsua";"Share of jobs in primary production, %";.
"Halsua";"Share of jobs in secondary production, %";.
"Halsua";"Share of jobs in services, %";.
"Hamina";"Population";19534
"Hamina";"Population change from the previous year, %";-0.1
"Hamina";"Persons aged under 15, %";12.2
"Hamina";"Persons aged 15 to 64, %";56.4
"Hamina";"Persons aged 64 or over, %";31.4
"Hamina";"Swedish-speaking, %";0.3
"Hamina";"Foreign citizens, %";4.9
"Hamina";"Degree of urbanisation, %";.
"Hamina";"Excess of births, persons";-194
"Hamina";"Intermunicipal migration gain/loss, persons";-110
"Hamina";"Families";5326
"Hamina";"Household-dwelling units";10303
"Hamina";"Household-dwelling units living in terraced houses and detached houses, %";71.7
"Hamina";"Household-dwelling units living in rental dwellings, %";.
"Hamina";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hamina";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hamina";"Economic dependency ratio";.
"Hamina";"Workplace self-sufficiency";.
"Hamina";"Employed labour force resident in the area";.
"Hamina";"Employment rate of persons aged 20 to 64, %";.
"Hamina";"Employees working in their municipality of residence, share of employed persons, %";.
"Hamina";"Share of unemployed persons in the labour force, %";.
"Hamina";"Share of pensioners in the population, %";.
"Hamina";"Jobs in the area";.
"Hamina";"Share of jobs in primary production, %";.
"Hamina";"Share of jobs in secondary production, %";.
"Hamina";"Share of jobs in services, %";.
"Hammarland";"Population";1646
"Hammarland";"Population change from the previous year, %";1.1
"Hammarland";"Persons aged under 15, %";16.7
"Hammarland";"Persons aged 15 to 64, %";60.1
"Hammarland";"Persons aged 64 or over, %";23.1
"Hammarland";"Swedish-speaking, %";89.9
"Hammarland";"Foreign citizens, %";12.0
"Hammarland";"Degree of urbanisation, %";.
"Hammarland";"Excess of births, persons";6
"Hammarland";"Intermunicipal migration gain/loss, persons";0
"Hammarland";"Families";492
"Hammarland";"Household-dwelling units";734
"Hammarland";"Household-dwelling units living in terraced houses and detached houses, %";93.5
"Hammarland";"Household-dwelling units living in rental dwellings, %";.
"Hammarland";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hammarland";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hammarland";"Economic dependency ratio";.
"Hammarland";"Workplace self-sufficiency";.
"Hammarland";"Employed labour force resident in the area";.
"Hammarland";"Employment rate of persons aged 20 to 64, %";.
"Hammarland";"Employees working in their municipality of residence, share of employed persons, %";.
"Hammarland";"Share of unemployed persons in the labour force, %";.
"Hammarland";"Share of pensioners in the population, %";.
"Hammarland";"Jobs in the area";.
"Hammarland";"Share of jobs in primary production, %";.
"Hammarland";"Share of jobs in secondary production, %";.
"Hammarland";"Share of jobs in services, %";.
"Hankasalmi";"Population";4549
"Hankasalmi";"Population change from the previous year, %";-1.1
"Hankasalmi";"Persons aged under 15, %";12.8
"Hankasalmi";"Persons aged 15 to 64, %";52.3
"Hankasalmi";"Persons aged 64 or over, %";34.9
"Hankasalmi";"Swedish-speaking, %";0.3
"Hankasalmi";"Foreign citizens, %";2.3
"Hankasalmi";"Degree of urbanisation, %";.
"Hankasalmi";"Excess of births, persons";-56
"Hankasalmi";"Intermunicipal migration gain/loss, persons";-52
"Hankasalmi";"Families";1233
"Hankasalmi";"Household-dwelling units";2309
"Hankasalmi";"Household-dwelling units living in terraced houses and detached houses, %";94.8
"Hankasalmi";"Household-dwelling units living in rental dwellings, %";.
"Hankasalmi";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hankasalmi";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hankasalmi";"Economic dependency ratio";.
"Hankasalmi";"Workplace self-sufficiency";.
"Hankasalmi";"Employed labour force resident in the area";.
"Hankasalmi";"Employment rate of persons aged 20 to 64, %";.
"Hankasalmi";"Employees working in their municipality of residence, share of employed persons, %";.
"Hankasalmi";"Share of unemployed persons in the labour force, %";.
"Hankasalmi";"Share of pensioners in the population, %";.
"Hankasalmi";"Jobs in the area";.
"Hankasalmi";"Share of jobs in primary production, %";.
"Hankasalmi";"Share of jobs in secondary production, %";.
"Hankasalmi";"Share of jobs in services, %";.
"Hanko";"Population";7721
"Hanko";"Population change from the previous year, %";-1.4
"Hanko";"Persons aged under 15, %";10.8
"Hanko";"Persons aged 15 to 64, %";54.2
"Hanko";"Persons aged 64 or over, %";35.0
"Hanko";"Swedish-speaking, %";42.3
"Hanko";"Foreign citizens, %";4.0
"Hanko";"Degree of urbanisation, %";.
"Hanko";"Excess of births, persons";-97
"Hanko";"Intermunicipal migration gain/loss, persons";-51
"Hanko";"Families";2091
"Hanko";"Household-dwelling units";4198
"Hanko";"Household-dwelling units living in terraced houses and detached houses, %";63.5
"Hanko";"Household-dwelling units living in rental dwellings, %";.
"Hanko";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hanko";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hanko";"Economic dependency ratio";.
"Hanko";"Workplace self-sufficiency";.
"Hanko";"Employed labour force resident in the area";.
"Hanko";"Employment rate of persons aged 20 to 64, %";.
"Hanko";"Employees working in their municipality of residence, share of employed persons, %";.
"Hanko";"Share of unemployed persons in the labour force, %";.
"Hanko";"Share of pensioners in the population, %";.
"Hanko";"Jobs in the area";.
"Hanko";"Share of jobs in primary production, %";.
"Hanko";"Share of jobs in secondary production, %";.
"Hanko";"Share of jobs in services, %";.
"Harjavalta";"Population";6703
"Harjavalta";"Population change from the previous year, %";-0.7
"Harjavalta";"Persons aged under 15, %";13.3
"Harjavalta";"Persons aged 15 to 64, %";53.6
"Harjavalta";"Persons aged 64 or over, %";33.1
"Harjavalta";"Swedish-speaking, %";0.2
"Harjavalta";"Foreign citizens, %";4.0
"Harjavalta";"Degree of urbanisation, %";.
"Harjavalta";"Excess of births, persons";-62
"Harjavalta";"Intermunicipal migration gain/loss, persons";-28
"Harjavalta";"Families";1770
"Harjavalta";"Household-dwelling units";3633
"Harjavalta";"Household-dwelling units living in terraced houses and detached houses, %";72.3
"Harjavalta";"Household-dwelling units living in rental dwellings, %";.
"Harjavalta";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Harjavalta";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Harjavalta";"Economic dependency ratio";.
"Harjavalta";"Workplace self-sufficiency";.
"Harjavalta";"Employed labour force resident in the area";.
"Harjavalta";"Employment rate of persons aged 20 to 64, %";.
"Harjavalta";"Employees working in their municipality of residence, share of employed persons, %";.
"Harjavalta";"Share of unemployed persons in the labour force, %";.
"Harjavalta";"Share of pensioners in the population, %";.
"Harjavalta";"Jobs in the area";.
"Harjavalta";"Share of jobs in primary production, %";.
"Harjavalta";"Share of jobs in secondary production, %";.
"Harjavalta";"Share of jobs in services, %";.
"Hartola";"Population";2531
"Hartola";"Population change from the previous year, %";-1.7
"Hartola";"Persons aged under 15, %";9.2
"Hartola";"Persons aged 15 to 64, %";47.2
"Hartola";"Persons aged 64 or over, %";43.6
"Hartola";"Swedish-speaking, %";0.1
"Hartola";"Foreign citizens, %";2.8
"Hartola";"Degree of urbanisation, %";.
"Hartola";"Excess of births, persons";-35
"Hartola";"Intermunicipal migration gain/loss, persons";-16
"Hartola";"Families";665
"Hartola";"Household-dwelling units";1446
"Hartola";"Household-dwelling units living in terraced houses and detached houses, %";85.8
"Hartola";"Household-dwelling units living in rental dwellings, %";.
"Hartola";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hartola";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hartola";"Economic dependency ratio";.
"Hartola";"Workplace self-sufficiency";.
"Hartola";"Employed labour force resident in the area";.
"Hartola";"Employment rate of persons aged 20 to 64, %";.
"Hartola";"Employees working in their municipality of residence, share of employed persons, %";.
"Hartola";"Share of unemployed persons in the labour force, %";.
"Hartola";"Share of pensioners in the population, %";.
"Hartola";"Jobs in the area";.
"Hartola";"Share of jobs in primary production, %";.
"Hartola";"Share of jobs in secondary production, %";.
"Hartola";"Share of jobs in services, %";.
"Hattula";"Population";9371
"Hattula";"Population change from the previous year, %";0.1
"Hattula";"Persons aged under 15, %";15.9
"Hattula";"Persons aged 15 to 64, %";58.9
"Hattula";"Persons aged 64 or over, %";25.1
"Hattula";"Swedish-speaking, %";0.4
"Hattula";"Foreign citizens, %";1.5
"Hattula";"Degree of urbanisation, %";.
"Hattula";"Excess of births, persons";-44
"Hattula";"Intermunicipal migration gain/loss, persons";45
"Hattula";"Families";2721
"Hattula";"Household-dwelling units";4319
"Hattula";"Household-dwelling units living in terraced houses and detached houses, %";85.6
"Hattula";"Household-dwelling units living in rental dwellings, %";.
"Hattula";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"Hattula";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"Hattula";"Economic dependency ratio";.
"Hattula";"Workplace self-sufficiency";.
"Hattula";"Employed labour force resident in the area";.
"Hattula";"Employment rate of persons aged 20 to 64, %";.
"Hattula";"Employees working in their municipality of residence, share of employed persons, %";.
"Hattula";"Share of unemployed persons in the labour force, %";.
"Hattula";"Share of pensioners in the population, %";.
