"11ra -- Tunnuslukuja väestöstä alueittain, 1990-2024"

"SK014 Raasepori";"Maapinta-ala, km²";1620.59
"SK015 Porvoo";"Maapinta-ala, km²";1212.92
"SK016 Loviisa";"Maapinta-ala, km²";1149.95
"SK021 Åboland-Turunmaa";"Maapinta-ala, km²";1571.17
"SK022 Salo";"Maapinta-ala, km²";2657.83
"SK023 Turku";"Maapinta-ala, km²";2570.20
"SK024 Vakka-Suomi";"Maapinta-ala, km²";1675.01
"SK025 Loimaa";"Maapinta-ala, km²";2197.67
"SK041 Rauma";"Maapinta-ala, km²";1997.09
"SK043 Pori";"Maapinta-ala, km²";3624.31
"SK044 Pohjois-Satakunta";"Maapinta-ala, km²";2201.86
"SK051 Hämeenlinna";"Maapinta-ala, km²";2690.80
"SK052 Riihimäki";"Maapinta-ala, km²";1108.12
"SK053 Forssa";"Maapinta-ala, km²";1400.56
"SK061 Luoteis-Pirkanmaa";"Maapinta-ala, km²";1960.60
"SK063 Etelä-Pirkanmaa";"Maapinta-ala, km²";1040.84
"SK064 Tampere";"Maapinta-ala, km²";5724.49
"SK068 Lounais-Pirkanmaa";"Maapinta-ala, km²";1790.22
"SK069 Ylä-Pirkanmaa";"Maapinta-ala, km²";2732.71
"SK071 Lahti";"Maapinta-ala, km²";5715.30
"SK081 Kouvola";"Maapinta-ala, km²";2557.59
"SK082 Kotka-Hamina";"Maapinta-ala, km²";2001.84
"SK091 Lappeenranta";"Maapinta-ala, km²";3286.08
"SK093 Imatra";"Maapinta-ala, km²";2040.54
"SK101 Mikkeli";"Maapinta-ala, km²";5857.68
"SK103 Savonlinna";"Maapinta-ala, km²";3687.52
"SK105 Pieksämäki";"Maapinta-ala, km²";2732.52
"SK111 Ylä-Savo";"Maapinta-ala, km²";7215.46
"SK112 Kuopio";"Maapinta-ala, km²";3642.82
"SK113 Koillis-Savo";"Maapinta-ala, km²";2368.12
"SK114 Varkaus";"Maapinta-ala, km²";2096.73
"SK115 Sisä-Savo";"Maapinta-ala, km²";2022.87
"SK122 Joensuu";"Maapinta-ala, km²";10455.04
"SK124 Keski-Karjala";"Maapinta-ala, km²";2519.71
"SK125 Pielisen Karjala";"Maapinta-ala, km²";5819.41
"SK131 Jyväskylä";"Maapinta-ala, km²";3701.14
"SK132 Joutsa";"Maapinta-ala, km²";1081.56
"SK133 Keuruu";"Maapinta-ala, km²";1991.23
"SK134 Jämsä";"Maapinta-ala, km²";1571.41
"SK135 Äänekoski";"Maapinta-ala, km²";1397.54
"SK138 Saarijärvi-Viitasaari";"Maapinta-ala, km²";6299.65
"SK141 Suupohja";"Maapinta-ala, km²";2681.77
"SK142 Seinäjoki";"Maapinta-ala, km²";6138.29
"SK144 Kuusiokunnat";"Maapinta-ala, km²";2355.34
"SK146 Järviseutu";"Maapinta-ala, km²";2623.06
"SK152 Vaasa";"Maapinta-ala, km²";3260.01
"SK153 Sydösterbotten";"Maapinta-ala, km²";1671.66
"SK154 Jakobstadsregionen";"Maapinta-ala, km²";2471.25
"SK161 Kaustinen";"Maapinta-ala, km²";3106.10
"SK162 Kokkola";"Maapinta-ala, km²";1914.30
"SK171 Oulu";"Maapinta-ala, km²";5416.10
"SK173 Oulunkaari";"Maapinta-ala, km²";10225.91
"SK174 Raahe";"Maapinta-ala, km²";2612.88
"SK175 Haapavesi-Siikalatva";"Maapinta-ala, km²";4034.09
"SK176 Nivala-Haapajärvi";"Maapinta-ala, km²";3776.84
"SK177 Ylivieska";"Maapinta-ala, km²";3349.11
"SK178 Koillismaa";"Maapinta-ala, km²";7417.39
"SK181 Kehys-Kainuu";"Maapinta-ala, km²";13960.08
"SK182 Kajaani";"Maapinta-ala, km²";6238.37
"SK191 Rovaniemi";"Maapinta-ala, km²";11035.70
"SK192 Kemi-Tornio";"Maapinta-ala, km²";4917.60
"SK193 Torniolaakso";"Maapinta-ala, km²";3768.62
"SK194 Itä-Lappi";"Maapinta-ala, km²";20549.79
"SK196 Tunturi-Lappi";"Maapinta-ala, km²";20511.97
"SK197 Pohjois-Lappi";"Maapinta-ala, km²";31907.16
"SK211 Mariehamns stad";"Maapinta-ala, km²";11.83
"SK212 Ålands landsbygd";"Maapinta-ala, km²";1007.51
"SK213 Ålands skärgård";"Maapinta-ala, km²";536.25
"ELY01 Uudenmaan ELY-keskus";"Maapinta-ala, km²";9106.77
"ELY02 Varsinais-Suomen ELY-keskus";"Maapinta-ala, km²";10671.88
"ELY03 Satakunnan ELY-keskus";"Maapinta-ala, km²";7823.26
"ELY04 Hämeen ELY-keskus";"Maapinta-ala, km²";10914.78
"ELY05 Pirkanmaan ELY-keskus";"Maapinta-ala, km²";13248.86
"ELY06 Kaakkois-Suomen ELY-keskus";"Maapinta-ala, km²";9886.05
"ELY07 Etelä-Savon ELY-keskus";"Maapinta-ala, km²";12277.72
"ELY08 Pohjois-Savon ELY-keskus";"Maapinta-ala, km²";17346.00
"ELY09 Pohjois-Karjalan ELY-keskus";"Maapinta-ala, km²";18794.16
"ELY10 Keski-Suomen ELY-keskus";"Maapinta-ala, km²";16042.53
"ELY11 Etelä-Pohjanmaan ELY-keskus";"Maapinta-ala, km²";13798.46
"ELY12 Pohjanmaan ELY-keskus";"Maapinta-ala, km²";12423.32
"ELY13 Pohjois-Pohjanmaan ELY-keskus";"Maapinta-ala, km²";36832.32
"ELY14 Kainuun ELY-keskus";"Maapinta-ala, km²";20198.45
"ELY15 Lapin ELY-keskus";"Maapinta-ala, km²";92690.84
"ELY16 Ahvenanmaa";"Maapinta-ala, km²";1555.59
"AVI1 Etelä-Suomen AVI";"Maapinta-ala, km²";29907.60
"AVI2 Lounais-Suomen AVI";"Maapinta-ala, km²";18495.14
"AVI3 Itä-Suomen AVI";"Maapinta-ala, km²";48417.88
"AVI4 Länsi- ja Sisä-Suomen AVI";"Maapinta-ala, km²";55513.17
